39.984702,116.31841
39.984683,116.31845
39.984686,116.31841
39.984688,116.31838
39.984655,116.31826
39.984611,116.31802
39.984608,116.31776
39.984563,116.31751
39.984539,116.31729
39.984606,116.31706
39.984568,116.31691
39.984586,116.31671
39.984561,116.31652
39.984536,116.31635
39.984523,116.31618
39.984516,116.31596
39.984523,116.31582
39.984574,116.31561
39.984568,116.31540
39.984538,116.31514
39.984501,116.31490
39.984532,116.31480
39.984504,116.31462
39.984485,116.31442
39.984427,116.31424
39.984485,116.31404
39.98448,116.313818
39.984501,116.31365
39.984618,116.31432
39.984649,116.31410
39.984621,116.31394
39.984655,116.31372
39.984681,116.31352
39.984708,116.31331
39.984708,116.31309
39.984696,116.31292
39.984677,116.31274
39.984682,116.31252
39.984649,116.31233
39.984641,116.31212
39.984647,116.31191
39.984654,116.31172
39.984631,116.31156
39.984647,116.31138
39.984653,116.31118
39.984628,116.31102
39.984652,116.31085
39.984656,116.31066
39.984616,116.31053
39.984676,116.31033
39.984698,116.31006
39.984696,116.30993
39.984663,116.30985
39.984598,116.30974
39.98454,116.309656
39.984525,116.30950
39.984498,116.30934
39.984481,116.30917
39.984489,116.30899
39.98447,116.308827
39.98449,116.308638
39.98449,116.308485
39.984494,116.30835
39.984499,116.30820
39.984484,116.30804
39.984491,116.30790
39.984499,116.30780
39.984472,116.30768
39.984493,116.30754
39.984488,116.30743
39.984427,116.30729
39.984428,116.30712
39.984432,116.30694
39.984425,116.30680
39.984438,116.30663
39.984462,116.30648
39.984466,116.3063
39.984456,116.30604
39.984454,116.30585
39.984412,116.30568
39.98441,116.305466
39.984406,116.30528
39.984393,116.30502
39.984356,116.30490
39.984352,116.30470
39.984338,116.30454
39.984338,116.30431
39.984349,116.30408
39.984368,116.30393
39.984437,116.30381
39.984429,116.30367
39.984342,116.30344
39.984365,116.30329
39.984368,116.30313
39.984385,116.30292
39.98438,116.302754
39.984346,116.30260
39.984303,116.30245
39.984344,116.30227
39.984341,116.30209
39.984359,116.30188
39.984379,116.30169
39.984345,116.3015
39.984345,116.30130
39.984338,116.30110
39.984344,116.30087
39.984278,116.30067
39.984276,116.30046
39.984278,116.30030
39.984252,116.30015
39.984288,116.29994
39.984283,116.29981
39.984335,116.29974
39.984312,116.29970
39.984177,116.29969
39.98414,116.299697
39.984204,116.29972
39.984258,116.29973
39.984031,116.29957
39.98379,116.299578
39.983726,116.29956
39.983692,116.29949
39.983685,116.29947
39.983639,116.29942
39.983629,116.29935
39.983641,116.29927
39.983557,116.29923
39.983509,116.29923
39.983413,116.29926
39.983353,116.29930
39.983337,116.29932
39.9833,116.299314
39.9833,116.299314
39.983304,116.29930
39.983279,116.29931
39.983302,116.29930
39.983276,116.29926
39.983322,116.29919
39.983403,116.29914
39.983548,116.29908
39.983675,116.29903
39.983663,116.29893
39.983533,116.29890
39.98359,116.298869
39.983723,116.29882
39.983902,116.29877
39.984045,116.29872
39.984019,116.29866
39.995777,116.28679
39.996832,116.28544
39.984397,116.29929
39.984426,116.29932
39.984499,116.29941
39.984424,116.29946
39.98441,116.299477
39.984421,116.29956
39.984518,116.29953
39.984488,116.29964
39.98454,116.299523
39.98446,116.299528
39.984463,116.29950
39.984501,116.29947
39.984532,116.29945
39.984532,116.29945
39.984527,116.29945
39.984517,116.29944
39.984509,116.29943
39.984497,116.29941
39.984499,116.29940
39.984498,116.29940
39.984498,116.29940
39.984493,116.29941
39.984498,116.29946
39.984546,116.29941
39.984638,116.29931
39.98473,116.299315
39.984753,116.29930
39.984789,116.29929
39.984795,116.29939
39.984778,116.29950
39.984743,116.29961
39.984671,116.29962
39.984694,116.29953
39.984733,116.29952
39.983841,116.29990
39.983861,116.30017
39.983842,116.30032
39.983984,116.30030
39.984126,116.30018
39.984246,116.30005
39.984373,116.30001
39.984533,116.30004
39.984723,116.30005
39.984789,116.30015
39.984837,116.30021
39.984859,116.30033
39.984888,116.30051
39.984896,116.30068
39.984905,116.30088
39.984911,116.30104
39.984925,116.30122
39.98493,116.301391
39.984938,116.30156
39.984948,116.30174
39.984945,116.30191
39.984953,116.30205
39.984953,116.30226
39.98496,116.302488
39.984973,116.30267
39.984983,116.30286
39.985009,116.30303
39.985043,116.30325
39.98503,116.303496
39.985039,116.30368
39.985028,116.30388
39.984993,116.30406
39.985027,116.30416
39.985038,116.30426
39.985042,116.30445
39.985029,116.30464
39.985023,116.30481
39.985031,116.30492
39.985082,116.30519
39.985105,116.30534
39.985132,116.30549
39.985169,116.30564
39.985135,116.30583
39.985146,116.30598
39.985131,116.30617
39.985127,116.30636
39.985135,116.30653
39.985157,116.30671
39.98517,116.306893
39.985154,116.30709
39.985184,116.30734
39.98521,116.30751
39.985231,116.30763
39.98526,116.307735
39.98524,116.307933
39.985225,116.30813
39.985256,116.30831
39.985218,116.30857
39.985201,116.30877
39.985203,116.30898
39.985221,116.30915
39.985194,116.30931
39.985161,116.30949
39.98519,116.309701
39.985202,116.30988
39.985282,116.30998
39.985443,116.30998
39.985579,116.30996
39.985721,116.30996
39.98584,116.309941
39.98595,116.309978
39.986051,116.31003
39.986174,116.31002
39.986305,116.30995
39.986461,116.30988
39.986611,116.30986
39.986697,116.30989
39.986793,116.30995
39.986929,116.30997
39.987073,116.30998
39.987211,116.31000
39.987325,116.31007
39.987458,116.31008
39.987591,116.31008
39.987747,116.31004
39.987884,116.31002
39.988008,116.31005
39.988111,116.31005
39.988293,116.30990
39.988397,116.30993
39.988553,116.30986
39.988679,116.30982
39.988772,116.30978
39.988901,116.30979
39.989029,116.30983
39.989173,116.30986
39.989287,116.30990
39.989392,116.30994
39.989519,116.31003
39.989628,116.31004
39.989762,116.31002
39.989838,116.31009
39.989981,116.31011
39.990089,116.31016
39.990219,116.31021
39.990325,116.31025
39.990406,116.31027
39.99056,116.31019
39.99065,116.310134
39.990693,116.31011
39.990696,116.31011
39.990698,116.31010
39.990698,116.31010
39.990696,116.31010
39.990695,116.31009
39.990692,116.31009
39.99069,116.31009
39.990689,116.31008
39.990689,116.31008
39.990689,116.31008
39.990696,116.31009
39.990743,116.31006
39.990793,116.31010
39.990837,116.31020
39.990873,116.31031
39.990887,116.31047
39.990874,116.31065
39.990906,116.31082
39.990921,116.31097
39.990933,116.31114
39.990969,116.31131
39.990994,116.31150
39.991014,116.31169
39.99101,116.311915
39.991033,116.31210
39.991055,116.31228
39.991058,116.31247
39.991032,116.31266
39.991024,116.31285
39.991022,116.31304
39.991018,116.31324
39.991016,116.31346
39.991035,116.31368
39.991063,116.31384
39.991072,116.31403
39.991068,116.31420
39.991095,116.31438
39.991113,116.31459
39.991128,116.31479
39.991127,116.31500
39.991148,116.31519
39.991176,116.31534
39.991215,116.31552
39.991209,116.31564
39.991191,116.31579
39.991188,116.31595
39.991189,116.31617
39.991186,116.31638
39.991194,116.31657
39.991208,116.31675
39.99122,116.316999
39.991197,116.31723
39.991183,116.31745
39.991164,116.31766
39.991187,116.31787
39.991179,116.31808
39.991132,116.31823
39.991169,116.31848
39.991183,116.31869
39.991204,116.31890
39.991201,116.31909
39.991194,116.31931
39.991187,116.31949
39.991206,116.31968
39.991239,116.31986
39.991258,116.32006
39.991282,116.32025
39.991288,116.32044
39.991308,116.32062
39.991325,116.32080
39.991352,116.32100
39.991382,116.32117
39.991388,116.32138
39.991389,116.32158
39.991368,116.32173
39.99141,116.321874
39.991412,116.32200
39.991406,116.32217
39.991403,116.32229
39.991401,116.32243
39.991477,116.32266
39.991591,116.32278
39.991716,116.32277
39.991863,116.32277
39.992007,116.32278
39.992201,116.32281
39.992365,116.3228
39.992456,116.32279
39.9926,116.32281
39.992777,116.32289
39.992883,116.32289
39.993001,116.32271
39.993077,116.32261
39.993222,116.32265
39.993429,116.32276
39.993535,116.32274
39.99364,116.322658
39.993796,116.32257
39.994055,116.32280
39.994175,116.32282
39.994276,116.32278
39.994471,116.32276
39.994648,116.32272
39.99481,116.322641
39.994946,116.32262
39.995093,116.32262
39.995235,116.32260
39.995392,116.32260
39.995567,116.32253
39.995718,116.32252
39.995852,116.32251
39.995993,116.32255
39.99611,116.322544
39.996234,116.32255
39.996392,116.32248
39.996534,116.32246
39.996632,116.32242
39.996645,116.32241
39.996725,116.32234
39.996881,116.32233
39.997081,116.32242
39.997277,116.32242
39.997592,116.32231
39.99775,116.322301
39.997865,116.32231
39.997988,116.32231
39.998151,116.32226
39.998307,116.32226
39.998452,116.32223
39.998603,116.32222
39.998753,116.32222
39.998895,116.32225
39.999078,116.32219
39.999218,116.32217
39.999364,116.32216
39.999484,116.32214
39.999607,116.32217
39.999602,116.32232
39.999603,116.32243
39.999586,116.32258
39.999573,116.32276
39.999572,116.32293
39.999565,116.32313
39.999569,116.32328
39.999575,116.32344
39.999568,116.32360
39.999558,116.32360
39.999581,116.32373
39.999653,116.32406
39.999678,116.32425
39.999646,116.32440
39.999676,116.32445
39.999678,116.32445
39.999682,116.32445
39.999682,116.32445
39.999676,116.32445
39.999641,116.32451
39.999662,116.32448
39.999651,116.32447
39.999664,116.32449
39.999684,116.32451
39.999684,116.32451
39.999678,116.32451
39.999667,116.32451
39.999655,116.32451
39.999703,116.32449
39.99956,116.324498
39.999506,116.32454
39.999516,116.32453
39.999567,116.32447
39.999573,116.3246
39.999538,116.32463
39.999598,116.32468
39.999666,116.32472
39.999729,116.32480
39.999769,116.32488
40.004775,116.32015
40.004783,116.32038
40.004799,116.32054
40.004835,116.32068
40.004851,116.32083
40.004868,116.32101
40.004849,116.32115
40.004879,116.32127
40.004962,116.32131
40.005088,116.32128
40.00525,116.32126
40.005455,116.32138
40.005621,116.32145
40.005738,116.32149
40.005883,116.32151
40.006051,116.32152
40.006178,116.32146
40.00633,116.321461
40.006482,116.32147
40.006631,116.32145
40.006813,116.32144
40.006974,116.32145
40.007122,116.32139
40.007235,116.32135
40.00741,116.321395
40.007571,116.32141
40.007715,116.32141
40.007862,116.32142
40.008034,116.32143
40.00817,116.321441
40.008337,116.32142
40.008515,116.32142
40.008668,116.32144
40.008782,116.32144
40.008843,116.32138
40.008884,116.32140
40.00895,116.321449
40.009006,116.32150
40.009026,116.32156
40.009011,116.32162
40.009021,116.32162
40.009021,116.32162
40.00902,116.321631
40.009013,116.32165
40.008921,116.32148
40.008582,116.32221
40.008481,116.32244
40.008496,116.32240
40.00888,116.321628
40.00898,116.321587
40.00898,116.321544
40.008984,116.32152
40.008984,116.32152
40.008982,116.32151
40.008958,116.32145
40.008971,116.32143
40.009022,116.32143
40.009025,116.32137
40.00903,116.321397
40.009062,116.32146
40.009081,116.32148
40.00908,116.321479
40.00908,116.321479
40.009081,116.32148
40.009083,116.32149
40.009094,116.32152
40.009072,116.32158
40.009083,116.32146
40.00908,116.321442
40.009087,116.32145
40.009065,116.32147
40.009071,116.32151
40.009075,116.32156
40.009105,116.32161
40.00908,116.32156
40.009031,116.32149
40.008995,116.32140
40.008995,116.32140
40.008999,116.32141
40.008997,116.32139
40.008994,116.32138
40.008994,116.32138
40.008995,116.32139
40.009235,116.32147
40.009268,116.32144
40.00927,116.321447
40.00927,116.321447
40.009272,116.32145
40.00928,116.321473
40.009278,116.32147
40.009242,116.32144
40.009187,116.32143
40.009098,116.32143
40.009045,116.32148
40.009008,116.32144
40.008993,116.32150
40.009017,116.32155
40.008999,116.32151
40.008999,116.32151
40.008997,116.32151
40.008999,116.32153
40.009026,116.32151
40.009009,116.32149
40.009009,116.32149
40.009011,116.32150
40.009013,116.32152
40.009012,116.32157
40.009034,116.32156
40.009034,116.32156
40.009038,116.32157
40.009024,116.32161
40.009015,116.32152
40.008997,116.32143
40.008995,116.32145
40.008997,116.32148
40.009032,116.32151
40.009074,116.32148
40.009101,116.32153
40.009157,116.32159
40.009219,116.32165
40.009247,116.32172
40.009273,116.32178
40.009313,116.32187
40.009344,116.32195
40.009356,116.32200
40.009386,116.32210
40.009356,116.32212
40.009353,116.32213
40.009319,116.32215
40.009394,116.32216
40.009399,116.32217
40.009344,116.32219
40.009342,116.32217
40.009318,116.32219
40.009287,116.32220
40.00927,116.32222
40.009351,116.32191
40.009336,116.32183
40.009331,116.32181
40.009314,116.32182
40.009314,116.32183
40.009316,116.32185
40.009428,116.32088
40.008854,116.32149
40.008848,116.32134
40.008874,116.32116
40.008852,116.32110
40.008786,116.32103
40.008767,116.32101
40.008735,116.32097
40.008694,116.32096
40.008665,116.32093
40.008635,116.32088
40.008612,116.32083
40.008591,116.3208
40.008574,116.32077
40.008521,116.32068
40.008471,116.32066
40.008419,116.32065
40.008362,116.32061
40.008348,116.32057
40.008309,116.32054
40.008281,116.32054
40.008234,116.32049
40.008163,116.32047
